longitude,latitude,Level_0_(pieces/m3),Level_1_(pieces/m3),Level_2p_(pieces/km2)
-10.0,-2.0,0.4435528949243112,-1.740059060434245e-07,-315.26564527924523
-8.0,-2.0,0.001182200926872108,1.5554878406123615e-09,-0.6158445894328199
-6.0,-2.0,8.248908489043717e-10,1.090290824419829e-15,-4.292183333767979e-07
-4.0,-2.0,-6.51713245954713e-13,7.246229227488372e-20,-5.39760397416753e-10
-2.0,-2.0,-8.02137779776744e-15,9.270260559915767e-22,-7.801274931890103e-12
0.0,-2.0,8.302923756230954e-20,-3.0935737063059748e-27,-5.271935693262633e-17
2.0,-2.0,1.1776565180731322e-27,-1.6377293686255444e-33,-6.0672756115952135e-24
4.0,-2.0,8.182133728209684e-35,-3.7662119064866537e-41,-3.071787309765539e-32
6.0,-2.0,6.043414043758016e-46,8.74828320620989e-50,-3.624897060594766e-43
8.0,-2.0,5.4028166648215e-58,2.091002377947137e-61,-5.411012567790075e-55
10.0,-2.0,4.3136067426965636e-73,1.6722542386793644e-76,-4.3216341638364494e-70
12.0,-2.0,1.1565506297084424e-91,4.485857225832225e-95,-1.1583126579442899e-88
14.0,-2.0,1.0402130998912376e-113,3.830439615906684e-117,-1.041481215690397e-110
16.0,-2.0,3.1033676852394926e-139,-2.713750302025518e-141,-3.15331278213352e-136
18.0,-2.0,-1.0800819024809282e-167,-1.1946592310336564e-167,-8.562814538192444e-165
20.0,-2.0,-6.3270750645446364e-198,-1.0328934942279496e-197,-7.113092780800945e-195
22.0,-2.0,1.308032069829642e-230,4.761543704993244e-231,-3.389966497761722e-228
24.0,-2.0,-6.367845902900286e-267,-5.207560862672864e-267,-7.923349819207406e-264
26.0,-2.0,2.2777108256696706e-306,1.4831408765425873e-305,-3.137180673661655e-302
28.0,-2.0,0.0,0.0,0.0
30.0,-2.0,0.0,0.0,0.0
32.0,-2.0,0.0,0.0,0.0
34.0,-2.0,0.0,0.0,0.0
36.0,-2.0,0.0,0.0,0.0
38.0,-2.0,0.0,0.0,0.0
40.0,-2.0,0.0,0.0,0.0
42.0,-2.0,-2.3519670962968e-310,-2.3645045174012e-310,1.28583663233847e-309
44.0,-2.0,-6.431183774186459e-278,-6.462498069267982e-278,3.5173341497792375e-277
46.0,-2.0,-5.899222041199518e-249,-5.925225038799736e-249,3.2276438553011805e-248
48.0,-2.0,-1.8152761874335718e-223,-1.8224407479708683e-223,9.935774623222167e-223
50.0,-2.0,-1.8738500005802137e-201,-1.8803821931059505e-201,1.0260345859374446e-200
52.0,-2.0,-6.488899987614806e-183,-6.508531142286659e-183,3.554400929785698e-182
54.0,-2.0,-7.537919281550073e-168,-7.55725348198919e-168,4.130617418334414e-167
56.0,-2.0,-2.9374875149474795e-156,-2.943670098062694e-156,1.6103032709129618e-155
58.0,-2.0,-3.840119338514176e-148,-3.846435267490372e-148,2.1059328682521028e-147
60.0,-2.0,-1.684059987911778e-143,-1.686055493194452e-143,9.239011664834788e-143
62.0,-2.0,-2.4775049942609716e-142,-2.479302085573847e-142,1.3597236551553522e-141
64.0,-2.0,-1.222701705590054e-144,-1.2230269995485527e-144,6.715141857110509e-144
66.0,-2.0,-1.412182223812517e-149,-1.4172966562225076e-149,1.6689280760458283e-147
68.0,-2.0,-1.3563176621958803e-122,-1.3569639482800744e-122,-2.531578472492081e-122
70.0,-2.0,-4.892431105103645e-98,-4.892676920467071e-98,-9.138323625362677e-98
72.0,-2.0,-5.920143423544361e-77,-5.917918453144069e-77,-1.1065860507914382e-76
74.0,-2.0,-2.4031701288998535e-59,-2.401243461924848e-59,-4.4951243493457905e-59
76.0,-2.0,-3.272557648140223e-45,-3.268540988810163e-45,-6.124624643784843e-45
78.0,-2.0,-1.4951951275681504e-34,-1.4927246002892469e-34,-2.795318037362089e-34
80.0,-2.0,-2.2950345187404618e-27,-2.290280989429681e-27,-4.2175197508228684e-27
82.0,-2.0,-1.1990549230925218e-23,-1.1961432332663914e-23,1.0597038100181904e-22
84.0,-2.0,7.851106052455524e-22,7.821233303385315e-22,2.2058866127183656e-15
86.0,-2.0,1.8265149479795127e-17,1.8296434730595213e-17,2.677614700986394e-11
88.0,-2.0,6.404583472014598e-13,6.421079982459875e-13,6.388953209573453e-07
90.0,-2.0,8.752041709653551e-12,8.7710670020083e-12,8.56431325174787e-06
92.0,-2.0,7.091707383780108e-13,7.087648595786757e-13,1.3214654372839232e-06
94.0,-2.0,3.969868503177288e-09,3.97053883175213e-09,0.007501401256068502
96.0,-2.0,7.353328480991908e-09,7.360271402902613e-09,0.013895680537684292
98.0,-2.0,-2.8261999094344788e-11,-2.824638235547439e-11,-3.0087779833240198e-05
100.0,-2.0,-1.440112335366717e-12,-1.4417396419424753e-12,-2.374488220897137e-06
102.0,-2.0,2.589473252826314e-15,2.584851302838595e-15,2.2019184152551135e-09
104.0,-2.0,7.990446149413933e-11,7.991076741214921e-11,-3.0216074497615605e-08
106.0,-2.0,1.9751873679893127e-07,1.977991266789053e-07,-3.720361259365243e-05
108.0,-2.0,1.2097777979995327e-07,1.2119794661834029e-07,-1.553938864961734e-05
110.0,-2.0,2.2114446192673257e-11,2.2158898814868858e-11,-2.200420031361813e-09
112.0,-2.0,1.2763173018224861e-18,1.2790338642513728e-18,-1.0555188169017678e-16
114.0,-2.0,2.3835697480550314e-29,2.388859631696234e-29,-1.7137436099452274e-27
116.0,-2.0,1.4590741770487262e-43,1.4624313461613564e-43,-9.409359157642472e-42
118.0,-2.0,2.9496985678023907e-61,2.9567233863641387e-61,-1.7455174628408069e-59
120.0,-2.0,-3.1545317213170434e-73,-3.149177338648651e-73,7.566448082363469e-74
122.0,-2.0,-1.214567079375002e-66,-1.2130610994912108e-66,3.3628591556034494e-67
124.0,-2.0,-3.9945036238918595e-61,-3.990803626608064e-61,-4.5525102940607633e-63
126.0,-2.0,-1.852103999376081e-52,-1.8525228134611167e-52,4.5621179176727065e-54
128.0,-2.0,-5.612456838267408e-47,-5.614321961075455e-47,1.6605383732361906e-48
130.0,-2.0,-5.98463675008884e-45,-5.986704499295089e-45,1.8159121996826015e-46
132.0,-2.0,-2.147527190615386e-46,-2.1483043767484005e-46,6.633422402023438e-48
134.0,-2.0,-2.587723654673886e-51,-2.5887218259670966e-51,8.132528650259528e-53
136.0,-2.0,-7.349657440015407e-49,-6.592033929686885e-49,1.0004356325015124e-47
138.0,-2.0,-5.0631630091380766e-39,-4.971575775861507e-39,-1.4922549949447627e-38
140.0,-2.0,-2.640470408055724e-31,-2.6961457020633392e-31,-2.089081699262245e-25
142.0,-2.0,-5.515389089553199e-21,-5.623887121613369e-21,9.100800807947734e-17
144.0,-2.0,-2.033697193446814e-14,-2.103516113018558e-14,5.8483167153513345e-08
146.0,-2.0,6.679027760285295e-11,6.527449534457359e-11,0.00037667749296469994
148.0,-2.0,2.2536195711565905e-10,2.2419037835990458e-10,0.0006116204382684996
150.0,-2.0,1.3809827440759083e-13,1.377374874435155e-13,2.9609977106809004e-07
152.0,-2.0,2.3670026903049104e-20,2.3621999943315992e-20,4.512227133880214e-14
154.0,-2.0,1.2472950679551556e-30,1.2447004829724262e-30,2.2182150457427882e-24
156.0,-2.0,2.096650747187411e-44,2.0916067624448405e-44,3.5643906721190177e-38
158.0,-2.0,1.1449076100994425e-61,1.1416206450190742e-61,1.8868118094069593e-55
160.0,-2.0,2.051890934632326e-82,2.0448851222382245e-82,3.3067445785083596e-76
162.0,-2.0,1.2145565450343228e-106,1.2096934438790117e-106,1.9251344855601998e-100
164.0,-2.0,-2.04072475652291e-121,-2.0407841404475795e-121,1.470701507830202e-120
166.0,-2.0,-7.592147873746104e-129,-7.585490293933939e-129,5.470056897762478e-128
168.0,-2.0,-9.475214061937032e-140,-9.458328423294587e-140,6.825009879172818e-139
170.0,-2.0,-5.394659927392606e-135,-5.4646346566906856e-135,-5.9207304512679585e-133
172.0,-2.0,-2.3342243849600095e-125,-2.3514063044207275e-125,-2.940952463443012e-123
174.0,-2.0,-3.2797929353577185e-119,-3.291044155348302e-119,-4.49496096366105e-117
176.0,-2.0,-1.5108350641287363e-116,-1.511590964011366e-116,-2.190600729098836e-114
178.0,-2.0,-2.295274628211546e-117,-2.2911664844349175e-117,-3.4639926454932295e-115
180.0,-2.0,-1.1545558120384433e-121,-1.1503433555525396e-121,-1.7949223945098338e-119
-180.0,0.0,3.24631078517002e-58,3.24146756545786e-58,6.059598402641651e-52
-178.0,0.0,8.583168281290775e-44,8.570335238437134e-44,1.5977360450764873e-37
-176.0,0.0,3.4680383992653153e-33,3.44951624839954e-33,6.430733439321144e-27
-174.0,0.0,-8.593705966316188e-24,-8.623916581816489e-24,-1.0956882843153837e-17
-172.0,0.0,3.300584889190916e-16,3.3052221729334244e-16,1.1990304868522906e-09
-170.0,0.0,-3.0484876948889713e-10,-3.054433270529795e-10,-0.0010840847055216514
-168.0,0.0,-1.7354580338836973e-06,-1.7383335899652151e-06,-6.172610165435399
-166.0,0.0,-2.8986883581394748e-06,-2.9149547983512605e-06,-11.186924984692032
-164.0,0.0,0.7455071062608182,0.7086165627712027,3524.9672736921275
-162.0,0.0,396.15029738358135,374.90428809767195,1922383.2370425116
-160.0,0.0,-69.97420575376273,-67.1129523763189,-310573.6506049386
-158.0,0.0,-13.5254548905491,-13.35340722873923,-44705.3408130866
-156.0,0.0,-270.47445770840415,-264.6360923751293,-1009180.3130185828
-154.0,0.0,-0.24836445465866508,-0.23668769615594942,-1135.6572856560247
-152.0,0.0,-0.2854929037782231,-0.2719909965426627,-1343.9521581450426
-150.0,0.0,0.014819562538201526,0.014085621760176713,63.177067194564586
-148.0,0.0,1.9866079869859583e-05,2.0147690051563547e-05,33.728381339770124
-146.0,0.0,-0.05621763549915719,-0.05970630247904129,56454.03146075085
-144.0,0.0,0.07457406527741126,0.07778835804861162,-38101.71887734742
-142.0,0.0,-0.03612073563577026,-0.037355699222025016,17631.13467796422
-140.0,0.0,0.0054213038545166195,0.005565010337538943,-1516.7310003547755
-138.0,0.0,0.00021149389047334284,0.0002174726024597845,-70.40441381802331
-136.0,0.0,-3.8486975127738124e-07,-3.8674014566708416e-07,-0.13922965876024307
-134.0,0.0,-0.0009191557798091899,-0.0008949741112271629,-1068.2434568234933
-132.0,0.0,-0.0006370475337108862,-0.001068023112377494,2026.079908100477
-130.0,0.0,-0.0035679569064528908,-0.003867628578743813,-671.3364564837484
-128.0,0.0,-0.008805197764560707,-0.009552217904965576,-509.103385551065
-126.0,0.0,0.03488278836027627,0.037257019054779565,475.9686911517095
-124.0,0.0,-0.023660189451481264,-0.024531192610312683,-466.2780742428114
-122.0,0.0,-0.00042291771313752844,-0.00043064546392471137,-9.737623515627634
-120.0,0.0,1.758989481629629e-05,1.7914777803062146e-05,0.4074315913107184
-118.0,0.0,-4.4267367218078676e-09,-4.494046343868358e-09,-0.00010131300036037618
-116.0,0.0,-1.532019299715189e-13,-1.5686950835895416e-13,-3.657621370280321e-09
-114.0,0.0,-4.794747941911505e-21,-8.854042960410325e-21,3.052607259867461e-14
-112.0,0.0,1.896240002265942e-16,1.5703213581470485e-16,2.8564973697354717e-10
-110.0,0.0,-7.960594222708338e-16,-7.067272130109338e-16,-1.2301875848406037e-09
-108.0,0.0,-3.26356097508233e-14,-2.7081470957640864e-14,-4.914175988384635e-08
-106.0,0.0,2.28224541465311e-14,2.005889451720031e-14,3.5884004411142533e-08
-104.0,0.0,1.5788151236169287e-11,1.314711365319016e-11,2.3798709582581527e-05
-102.0,0.0,-8.392505617209921e-11,-6.972645604038293e-11,-0.0001264975174905638
-100.0,0.0,-1.5841637689025703e-11,-1.3181238480539065e-11,-2.3969219647059723e-05
-98.0,0.0,1.5103241214251455e-10,1.2817491080290125e-10,0.00026347473565456215
-96.0,0.0,3.5719869354577686e-08,3.032172538767613e-08,0.06270737315556296
-94.0,0.0,1.63412512024964e-06,1.3901145402370738e-06,2.873343917302101
-92.0,0.0,-6.718129760049296e-06,-5.674881420213574e-06,-11.787566534070507
-90.0,0.0,3.222650874822516e-05,2.72467695323428e-05,56.27049711676989
-88.0,0.0,-1.0794815415433656e-05,-9.126091522956498e-06,-18.85393699033171
-86.0,0.0,-5.5898201064710675e-09,-4.729007942439467e-09,-0.009755286433766868
-84.0,0.0,-2.5634163000798367e-14,-2.16874016148642e-14,-4.4772319562419214e-08
-82.0,0.0,-1.2192190783126781e-21,-1.0248718396405756e-21,-1.5460519319898358e-15
-80.0,0.0,-3.0843446825429894e-28,-2.5938095471137356e-28,-3.867733563790833e-22
-78.0,0.0,-2.696314817789766e-38,-2.268906385127049e-38,-3.382096972860407e-32
-76.0,0.0,-7.90719516559993e-52,-6.657930187588601e-52,-9.921097955803898e-46
-74.0,0.0,-7.778848962343425e-69,-6.553938346681527e-69,-9.762873023441242e-63
-72.0,0.0,3.421626463759223e-63,3.4925423537058424e-63,-1.3548933170283459e-58
-70.0,0.0,1.8389681121144217e-54,1.8936642079923555e-54,-7.9072837245500085e-50
-68.0,0.0,4.150940862295921e-49,4.2759822498711986e-49,-1.7869961227708096e-44
-66.0,0.0,1.4908231066324258e-46,1.5372661657838083e-46,-6.542459366092204e-42
-64.0,0.0,5.675569394845863e-46,5.848528040816646e-46,-2.4907096629982624e-41
-62.0,0.0,7.532173330587811e-49,7.76035562148471e-49,-3.3028593860954915e-44
-60.0,0.0,-2.270813900135989e-49,-2.504557802707164e-49,4.137029316552479e-44
-58.0,0.0,-2.219268491248839e-48,-2.4469679133234088e-48,4.037680137164087e-43
-56.0,0.0,-7.262311722955165e-51,-8.005176168780295e-51,1.319652248390764e-45
-54.0,0.0,-7.897652868714962e-57,-8.705350878676546e-57,1.4323060267243594e-51
-52.0,0.0,-2.6279233974070207e-66,-2.9029681832702997e-66,4.723057187926881e-61
-50.0,0.0,-3.5183748199524735e-80,-4.646556112091607e-80,2.0781451543561867e-75
-48.0,0.0,9.544178142843271e-95,1.0259835577714616e-94,-1.8721318932687336e-89
-46.0,0.0,1.2147563161780511e-113,1.3103033601759843e-113,-2.359854354153143e-108
-44.0,0.0,6.303753168435916e-119,6.306573725226491e-119,1.3335051935744396e-112
-42.0,0.0,7.253898221781403e-95,7.276335856497487e-95,1.4784607244758384e-88
-40.0,0.0,7.106086680468475e-73,7.143860975957385e-73,1.392615792042736e-66
-38.0,0.0,4.5999874734708995e-54,4.6220482778942824e-54,9.007652744610423e-48
-36.0,0.0,1.1279753505989259e-38,1.1328044045942128e-38,2.2112376070339103e-32
-34.0,0.0,3.43256527952354e-26,3.445481332626675e-26,6.777346483363482e-20
-32.0,0.0,1.9279460007778505e-16,1.9333587430436567e-16,3.815248459790632e-10
-30.0,0.0,4.0418429970691163e-10,4.049808233261321e-10,0.0007944824722701875
-28.0,0.0,-6.932314373848579e-06,-6.93351390856145e-06,-14.538874416122344
-26.0,0.0,-0.00035812102142035327,-0.000358065422644173,-748.8510522153343
-24.0,0.0,-5.891445399268757e-06,-5.888184098589214e-06,-12.316409802861118
-22.0,0.0,-3.244156334979696e-11,-3.240937255105488e-11,-6.780388037580682e-05
-20.0,0.0,5.3688087952920836e-09,-6.566931382220077e-10,-6.024081274052025e-06
-18.0,0.0,0.002971920934870847,1.0549857914554959e-05,-1.4416243243279352
-16.0,0.0,0.8885130903642847,-0.003534814057684228,-287.8443633414339
-14.0,0.0,0.8180822105785858,-0.0004943002794450014,-517.733303374969
-12.0,0.0,0.09983241323453595,-4.913240744191785e-07,-60.695189538965735
-10.0,0.0,-0.0009243431557879854,-7.460489542188791e-09,-0.41792763918917
-8.0,0.0,4.020282446352873e-07,4.3835643286520093e-13,-0.00021933529982686283
-6.0,0.0,2.909180928442804e-13,3.8483607002144893e-19,-1.5140590414044104e-10
-4.0,0.0,6.088520540344111e-23,9.090769862313412e-29,-4.1301743967925814e-20
-2.0,0.0,-1.0054051742938965e-25,1.1211453549992962e-32,-8.434134706213825e-23
0.0,0.0,-2.9267958199990977e-31,3.826314182835031e-38,-4.185857372825366e-28
2.0,0.0,4.305464849584314e-39,-2.2589110308779437e-47,-1.9149961310531386e-36
4.0,0.0,7.597824112295787e-49,-5.6719795171069285e-55,-5.5077214245695235e-46
6.0,0.0,4.982421448644098e-60,-6.01976852700272e-67,-1.8099473846700013e-57
8.0,0.0,2.241575158703015e-74,5.742341105685971e-78,-1.7585350677118107e-71
10.0,0.0,1.186347836854452e-89,4.5960147843438766e-93,-1.1882643736005611e-86
12.0,0.0,3.179769351323395e-108,1.2330280220860675e-111,-3.1844955277033344e-105
14.0,0.0,2.8599872046461834e-130,1.1097056612547117e-133,-2.8632723213069496e-127
16.0,0.0,8.629321687543648e-156,3.3481782563711176e-159,-8.636323232512704e-153
18.0,0.0,8.733149285321784e-185,2.3884560663571226e-188,-8.738965050078135e-182
20.0,0.0,2.7778563859378104e-217,-1.5152458475088871e-218,-3.031166260059192e-214
22.0,0.0,-7.160080356800307e-252,-6.780967380069329e-252,-3.5492003897321826e-249
24.0,0.0,1.816243025743097e-289,-3.705239507561068e-289,-4.443702937569191e-286
26.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0
32.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,0.0,0.0
44.0,0.0,-2.3565843532053e-311,-2.3682666187535e-311,1.28926012612363e-310
46.0,0.0,-2.1616571452539696e-282,-2.1713759166230915e-282,1.183075689311673e-281
48.0,0.0,-6.6517325738398036e-257,-6.678571571043858e-257,3.6419053458778986e-256
50.0,0.0,-6.866365114924885e-235,-6.890905546069736e-235,3.760875206295921e-234
52.0,0.0,-2.377733356213355e-216,-2.3851360382788475e-216,1.3028467571442008e-215
54.0,0.0,-2.762126423028839e-201,-2.7694540037136444e-201,1.5140558464814842e-200
56.0,0.0,-1.0763861457383153e-189,-1.0787462612073843e-189,5.9024809974212525e-189
58.0,0.0,-1.4071383224354276e-181,-1.4095763198843298e-181,7.719184926983509e-181
60.0,0.0,-6.170915894472773e-177,-6.178770034959775e-177,3.386510589133928e-176
62.0,0.0,-9.078343442139996e-176,-9.085725526530109e-176,4.983994739986741e-175
64.0,0.0,-1.319824589199633e-170,-1.3224934370119327e-170,-2.4608953028152103e-170
66.0,0.0,-4.2304951888919416e-139,-4.237243709073632e-139,-7.893690604924917e-139
68.0,0.0,-4.548941544708621e-111,-4.554256868781067e-111,-8.493978470111859e-111
70.0,0.0,-1.6408680542394106e-86,-1.6420854529223887e-86,-3.0660996956375045e-86
72.0,0.0,-1.985551672590014e-65,-1.9861782220014457e-65,-3.7128267908228863e-65
74.0,0.0,-8.059975580684563e-48,-8.059083913188136e-48,-1.508199543386769e-47
76.0,0.0,-1.0975869926863818e-33,-1.096998046331841e-33,-2.0548139924457697e-33
78.0,0.0,-5.015034444467229e-23,-5.010210903112584e-23,-9.373093737620149e-23
80.0,0.0,-7.702099472711287e-16,-7.691463620178504e-16,-1.4061852892791682e-15
82.0,0.0,-4.046291108001788e-12,-4.039267119571094e-12,-5.626860512729861e-12
84.0,0.0,-8.693326351869522e-12,-8.679997233222175e-12,1.713600073539104e-11
86.0,0.0,-3.7192667361445067e-13,-3.7182098485115794e-13,6.0762812878217e-13
88.0,0.0,-1.2321108934181452e-14,-1.2327336563459254e-14,5.8261975642617725e-15
90.0,0.0,-3.0231520775185033e-16,-3.0326481984150324e-16,-5.916668795229226e-16
92.0,0.0,-6.745662485434025e-16,-6.746286778425681e-16,1.8574280030073728e-14
94.0,0.0,-2.751048211353063e-16,-2.7448122430421186e-16,1.4085553428758776e-11
96.0,0.0,1.0971781072062148e-17,1.0990403431440087e-17,2.6113441449133007e-11
98.0,0.0,2.5206832752866952e-20,2.5035531935462537e-20,7.850949866698138e-15
100.0,0.0,-5.373807748163051e-22,-5.37505809395743e-22,-7.072702364644856e-16
102.0,0.0,3.12473579749637e-25,3.118820283573175e-25,2.314531061876466e-19
104.0,0.0,2.6180267193117427e-19,2.6207089395379847e-19,-4.858293276362087e-17
106.0,0.0,4.82261008372975e-16,4.830259489743288e-16,-6.032731373556168e-14
108.0,0.0,2.6384076425340806e-16,2.6432766614592733e-16,-2.5403511529429295e-14
110.0,0.0,4.548723289804232e-20,4.5578185698067744e-20,-3.6248760734426814e-18
112.0,0.0,2.535250718069912e-27,2.540602492556351e-27,-1.7512216085173213e-25
114.0,0.0,4.62922924901534e-38,4.639437829827376e-38,-2.8618423138004403e-36
116.0,0.0,2.7906973858293668e-52,2.797100235654175e-52,-1.580565168557632e-50
118.0,0.0,5.581332917935297e-70,5.5946400859626904e-70,-2.947532451173621e-68
120.0,0.0,3.7150808061123973e-91,3.724286355897972e-91,-1.854488256918885e-89
122.0,0.0,-1.0239423478636088e-89,-1.0225800615165451e-89,3.157531410867669e-90
124.0,0.0,-3.4211792075803337e-81,-3.420826778738376e-81,2.0347767059323167e-80
126.0,0.0,-2.686654130131397e-72,-2.6876048304636025e-72,2.918524258716518e-71
128.0,0.0,-8.47318811714875e-67,-8.476303368140344e-67,1.4024294344728642e-65
130.0,0.0,-9.056856414489105e-65,-9.060168844522595e-65,2.2612208026568334e-63
132.0,0.0,-3.251844805760132e-66,-3.253050053901922e-66,1.2232976306662139e-64
134.0,0.0,-3.724113660287414e-71,-3.724418020633275e-71,2.284001313892285e-66
136.0,0.0,6.325688853795161e-53,6.364445060470042e-53,7.674794113914016e-47
138.0,0.0,5.7345201670881604e-37,5.775012171215112e-37,7.825843668926887e-31
140.0,0.0,8.548232659862122e-25,8.632786660381807e-25,1.693187840541608e-18
142.0,0.0,-2.8740007563517333e-15,-2.9519283503923204e-15,-3.851706556306334e-09
144.0,0.0,-1.9813890995082877e-08,-2.0295439016622798e-08,0.006374070573048285
